timestamp,iso_timestamp,zählstand,channel_name,channel_id,counter_site,counter_site_id
2013-08-17T08:00:00+0000,2013-08-17 06:00:00+00:00,37,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T08:00:00+0000,2013-08-17 06:00:00+00:00,84,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T08:00:00+0000,2013-08-17 06:00:00+00:00,49,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T08:00:00+0000,2013-08-17 06:00:00+00:00,47,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T09:00:00+0000,2013-08-17 07:00:00+00:00,87,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T09:00:00+0000,2013-08-17 07:00:00+00:00,86,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T09:00:00+0000,2013-08-17 07:00:00+00:00,165,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T09:00:00+0000,2013-08-17 07:00:00+00:00,97,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T10:00:00+0000,2013-08-17 08:00:00+00:00,149,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T10:00:00+0000,2013-08-17 08:00:00+00:00,156,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T10:00:00+0000,2013-08-17 08:00:00+00:00,271,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T10:00:00+0000,2013-08-17 08:00:00+00:00,133,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T11:00:00+0000,2013-08-17 09:00:00+00:00,279,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T11:00:00+0000,2013-08-17 09:00:00+00:00,163,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T11:00:00+0000,2013-08-17 09:00:00+00:00,189,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T11:00:00+0000,2013-08-17 09:00:00+00:00,194,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T12:00:00+0000,2013-08-17 10:00:00+00:00,218,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T12:00:00+0000,2013-08-17 10:00:00+00:00,220,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T12:00:00+0000,2013-08-17 10:00:00+00:00,151,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T12:00:00+0000,2013-08-17 10:00:00+00:00,151,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T13:00:00+0000,2013-08-17 11:00:00+00:00,312,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T13:00:00+0000,2013-08-17 11:00:00+00:00,177,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T13:00:00+0000,2013-08-17 11:00:00+00:00,141,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T13:00:00+0000,2013-08-17 11:00:00+00:00,183,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T14:00:00+0000,2013-08-17 12:00:00+00:00,130,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T14:00:00+0000,2013-08-17 12:00:00+00:00,183,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T14:00:00+0000,2013-08-17 12:00:00+00:00,181,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T14:00:00+0000,2013-08-17 12:00:00+00:00,214,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T15:00:00+0000,2013-08-17 13:00:00+00:00,134,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T15:00:00+0000,2013-08-17 13:00:00+00:00,153,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T15:00:00+0000,2013-08-17 13:00:00+00:00,220,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T15:00:00+0000,2013-08-17 13:00:00+00:00,154,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T16:00:00+0000,2013-08-17 14:00:00+00:00,157,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T16:00:00+0000,2013-08-17 14:00:00+00:00,192,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T16:00:00+0000,2013-08-17 14:00:00+00:00,127,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T16:00:00+0000,2013-08-17 14:00:00+00:00,149,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T17:00:00+0000,2013-08-17 15:00:00+00:00,159,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T17:00:00+0000,2013-08-17 15:00:00+00:00,138,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T17:00:00+0000,2013-08-17 15:00:00+00:00,118,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T17:00:00+0000,2013-08-17 15:00:00+00:00,148,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T18:00:00+0000,2013-08-17 16:00:00+00:00,152,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T18:00:00+0000,2013-08-17 16:00:00+00:00,185,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T18:00:00+0000,2013-08-17 16:00:00+00:00,178,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T18:00:00+0000,2013-08-17 16:00:00+00:00,103,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T19:00:00+0000,2013-08-17 17:00:00+00:00,185,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T19:00:00+0000,2013-08-17 17:00:00+00:00,103,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T19:00:00+0000,2013-08-17 17:00:00+00:00,112,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T19:00:00+0000,2013-08-17 17:00:00+00:00,150,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T20:00:00+0000,2013-08-17 18:00:00+00:00,121,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T20:00:00+0000,2013-08-17 18:00:00+00:00,110,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T20:00:00+0000,2013-08-17 18:00:00+00:00,70,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T20:00:00+0000,2013-08-17 18:00:00+00:00,66,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T21:00:00+0000,2013-08-17 19:00:00+00:00,70,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T21:00:00+0000,2013-08-17 19:00:00+00:00,74,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T21:00:00+0000,2013-08-17 19:00:00+00:00,54,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T21:00:00+0000,2013-08-17 19:00:00+00:00,50,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T22:00:00+0000,2013-08-17 20:00:00+00:00,63,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T22:00:00+0000,2013-08-17 20:00:00+00:00,46,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T22:00:00+0000,2013-08-17 20:00:00+00:00,30,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T22:00:00+0000,2013-08-17 20:00:00+00:00,35,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T23:00:00+0000,2013-08-17 21:00:00+00:00,33,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T23:00:00+0000,2013-08-17 21:00:00+00:00,31,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-17T23:00:00+0000,2013-08-17 21:00:00+00:00,51,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-17T23:00:00+0000,2013-08-17 21:00:00+00:00,44,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T00:00:00+0000,2013-08-17 22:00:00+00:00,20,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T00:00:00+0000,2013-08-17 22:00:00+00:00,20,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T00:00:00+0000,2013-08-17 22:00:00+00:00,23,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T00:00:00+0000,2013-08-17 22:00:00+00:00,53,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T01:00:00+0000,2013-08-17 23:00:00+00:00,35,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T01:00:00+0000,2013-08-17 23:00:00+00:00,7,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T01:00:00+0000,2013-08-17 23:00:00+00:00,12,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T01:00:00+0000,2013-08-17 23:00:00+00:00,8,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T02:00:00+0000,2013-08-18 00:00:00+00:00,20,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T02:00:00+0000,2013-08-18 00:00:00+00:00,9,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T02:00:00+0000,2013-08-18 00:00:00+00:00,11,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T02:00:00+0000,2013-08-18 00:00:00+00:00,18,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T03:00:00+0000,2013-08-18 01:00:00+00:00,7,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T03:00:00+0000,2013-08-18 01:00:00+00:00,4,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T03:00:00+0000,2013-08-18 01:00:00+00:00,2,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T03:00:00+0000,2013-08-18 01:00:00+00:00,11,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T04:00:00+0000,2013-08-18 02:00:00+00:00,2,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T04:00:00+0000,2013-08-18 02:00:00+00:00,2,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T04:00:00+0000,2013-08-18 02:00:00+00:00,2,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T04:00:00+0000,2013-08-18 02:00:00+00:00,3,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T05:00:00+0000,2013-08-18 03:00:00+00:00,0,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T05:00:00+0000,2013-08-18 03:00:00+00:00,6,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T05:00:00+0000,2013-08-18 03:00:00+00:00,1,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T05:00:00+0000,2013-08-18 03:00:00+00:00,4,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T06:00:00+0000,2013-08-18 04:00:00+00:00,7,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T06:00:00+0000,2013-08-18 04:00:00+00:00,11,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T06:00:00+0000,2013-08-18 04:00:00+00:00,18,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T06:00:00+0000,2013-08-18 04:00:00+00:00,6,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T07:00:00+0000,2013-08-18 05:00:00+00:00,10,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T07:00:00+0000,2013-08-18 05:00:00+00:00,17,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T07:00:00+0000,2013-08-18 05:00:00+00:00,16,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T07:00:00+0000,2013-08-18 05:00:00+00:00,11,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T08:00:00+0000,2013-08-18 06:00:00+00:00,21,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T08:00:00+0000,2013-08-18 06:00:00+00:00,45,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T08:00:00+0000,2013-08-18 06:00:00+00:00,12,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T08:00:00+0000,2013-08-18 06:00:00+00:00,56,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T09:00:00+0000,2013-08-18 07:00:00+00:00,51,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T09:00:00+0000,2013-08-18 07:00:00+00:00,59,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T09:00:00+0000,2013-08-18 07:00:00+00:00,84,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T09:00:00+0000,2013-08-18 07:00:00+00:00,49,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T10:00:00+0000,2013-08-18 08:00:00+00:00,82,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T10:00:00+0000,2013-08-18 08:00:00+00:00,129,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T10:00:00+0000,2013-08-18 08:00:00+00:00,121,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T10:00:00+0000,2013-08-18 08:00:00+00:00,78,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T11:00:00+0000,2013-08-18 09:00:00+00:00,130,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T11:00:00+0000,2013-08-18 09:00:00+00:00,147,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T11:00:00+0000,2013-08-18 09:00:00+00:00,135,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T11:00:00+0000,2013-08-18 09:00:00+00:00,102,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T12:00:00+0000,2013-08-18 10:00:00+00:00,113,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T12:00:00+0000,2013-08-18 10:00:00+00:00,136,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T12:00:00+0000,2013-08-18 10:00:00+00:00,176,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T12:00:00+0000,2013-08-18 10:00:00+00:00,132,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T13:00:00+0000,2013-08-18 11:00:00+00:00,149,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T13:00:00+0000,2013-08-18 11:00:00+00:00,125,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T13:00:00+0000,2013-08-18 11:00:00+00:00,136,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T13:00:00+0000,2013-08-18 11:00:00+00:00,101,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T14:00:00+0000,2013-08-18 12:00:00+00:00,163,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T14:00:00+0000,2013-08-18 12:00:00+00:00,148,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T14:00:00+0000,2013-08-18 12:00:00+00:00,129,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T14:00:00+0000,2013-08-18 12:00:00+00:00,104,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T15:00:00+0000,2013-08-18 13:00:00+00:00,142,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T15:00:00+0000,2013-08-18 13:00:00+00:00,161,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T15:00:00+0000,2013-08-18 13:00:00+00:00,150,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T15:00:00+0000,2013-08-18 13:00:00+00:00,126,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T16:00:00+0000,2013-08-18 14:00:00+00:00,112,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T16:00:00+0000,2013-08-18 14:00:00+00:00,144,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T16:00:00+0000,2013-08-18 14:00:00+00:00,169,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T16:00:00+0000,2013-08-18 14:00:00+00:00,135,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T17:00:00+0000,2013-08-18 15:00:00+00:00,129,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T17:00:00+0000,2013-08-18 15:00:00+00:00,163,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T17:00:00+0000,2013-08-18 15:00:00+00:00,117,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T17:00:00+0000,2013-08-18 15:00:00+00:00,182,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T18:00:00+0000,2013-08-18 16:00:00+00:00,144,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T18:00:00+0000,2013-08-18 16:00:00+00:00,99,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T18:00:00+0000,2013-08-18 16:00:00+00:00,107,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T18:00:00+0000,2013-08-18 16:00:00+00:00,146,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T19:00:00+0000,2013-08-18 17:00:00+00:00,99,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T19:00:00+0000,2013-08-18 17:00:00+00:00,65,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T19:00:00+0000,2013-08-18 17:00:00+00:00,85,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T19:00:00+0000,2013-08-18 17:00:00+00:00,124,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T20:00:00+0000,2013-08-18 18:00:00+00:00,57,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T20:00:00+0000,2013-08-18 18:00:00+00:00,23,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T20:00:00+0000,2013-08-18 18:00:00+00:00,34,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T20:00:00+0000,2013-08-18 18:00:00+00:00,73,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T21:00:00+0000,2013-08-18 19:00:00+00:00,31,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T21:00:00+0000,2013-08-18 19:00:00+00:00,48,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T21:00:00+0000,2013-08-18 19:00:00+00:00,21,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T21:00:00+0000,2013-08-18 19:00:00+00:00,23,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T22:00:00+0000,2013-08-18 20:00:00+00:00,17,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T22:00:00+0000,2013-08-18 20:00:00+00:00,14,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T22:00:00+0000,2013-08-18 20:00:00+00:00,17,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T22:00:00+0000,2013-08-18 20:00:00+00:00,22,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T23:00:00+0000,2013-08-18 21:00:00+00:00,13,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T23:00:00+0000,2013-08-18 21:00:00+00:00,20,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-18T23:00:00+0000,2013-08-18 21:00:00+00:00,11,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-18T23:00:00+0000,2013-08-18 21:00:00+00:00,12,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T00:00:00+0000,2013-08-18 22:00:00+00:00,3,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T00:00:00+0000,2013-08-18 22:00:00+00:00,3,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T00:00:00+0000,2013-08-18 22:00:00+00:00,5,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-19T00:00:00+0000,2013-08-18 22:00:00+00:00,20,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-19T01:00:00+0000,2013-08-18 23:00:00+00:00,2,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-19T01:00:00+0000,2013-08-18 23:00:00+00:00,2,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T01:00:00+0000,2013-08-18 23:00:00+00:00,2,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T01:00:00+0000,2013-08-18 23:00:00+00:00,1,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-19T02:00:00+0000,2013-08-19 00:00:00+00:00,1,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-19T02:00:00+0000,2013-08-19 00:00:00+00:00,4,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-19T02:00:00+0000,2013-08-19 00:00:00+00:00,4,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T02:00:00+0000,2013-08-19 00:00:00+00:00,1,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T03:00:00+0000,2013-08-19 01:00:00+00:00,2,Richtung Altstadt,in,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T03:00:00+0000,2013-08-19 01:00:00+00:00,1,Richtung Bahnhof,out,Fuß- & Radtunnel Südportal - Derendinger Allee,100003358
2013-08-19T03:00:00+0000,2013-08-19 01:00:00+00:00,3,Richtung Altstadt,in,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
2013-08-19T03:00:00+0000,2013-08-19 01:00:00+00:00,6,Richtung Derendingen,out,Unterführung Steinlach/Karlstraße Südseite - Steinlachallee,100003359
